GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
 "16020","Cape Girardeau, MO-IL (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",4322856,4227645,4035140,4150157,4243883,4183551,4240123,4493644,4555836,4631142,4584504,4448762,4821225,4908493,4955162,5092929
 "16060","Carbondale-Marion, IL (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",5823953,5797589,5984142,5848224,5841343,5903165,5879354,6117343,6154229,6427723,6112959,6127328,6609094,6895770,6496138,6545067
 "16180","Carson City, NV (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",1846533,2683495,2782080,2605498,2568377,2416876,2401170,2490783,2554097,2654894,2861091,2866483,3307624,3410417,3182441,3258335
 "16220","Casper, WY (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",4823395,3981154,4386767,4556412,5045710,5240619,5832765,6194429,5156045,5089585,5472888,5306787,5204676,5373699,5595242,5780303
 "16300","Cedar Rapids, IA (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",12404506,12307398,12556496,13001637,13243573,13691936,13677308,14253376,14653755,14750232,14931299,15126539,15980057,16410308,16259636,16169017
 "16540","Chambersburg-Waynesboro, PA (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",6132153,6054326,6243884,6441787,6475792,6383413,6734757,6826295,6882157,6921244,7275272,7574069,8105811,8321937,8102075,8159507
 "16580","Champaign-Urbana, IL (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",8778494,9366186,9665546,9921486,9918505,10203996,10374802,10780740,10540664,10684992,10627844,10706420,11749067,12125646,11907382,12150717
 "16620","Charleston, WV (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",12265622,12483474,12254433,12292379,12350247,12139099,12188674,12299324,11998759,12265174,12461318,12713632,13519396,13186955,13044806,13229184
 "16700","Charleston-North Charleston, SC (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",27180346,26578700,27917308,29149781,30974957,30481544,32407573,34687223,36368926,38046127,39609135,42499368,44548585,46802498,46702479,48071423
 "16740","Charlotte-Concord-Gastonia, NC-SC (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",118476101,109565139,101103148,103975565,114214295,108064701,112989488,121480006,125374035,132660254,138488276,146932466,158017225,163513731,162716869,167390772
 "16820","Charlottesville, VA (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",10311479,10099514,10230543,10499712,11344968,10867668,11399968,12076602,12614893,13508578,14231627,15104545,14823482,16047249,16655268,17179959
 "16860","Chattanooga, TN-GA (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",22075439,22012867,22325237,23011703,23622617,23477319,23781139,24998096,25338203,25994383,28041741,28311260,30196674,31217898,30018904,30622044
 "16940","Cheyenne, WY (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",4747378,4327263,4572414,4805848,4893861,4916084,4902915,5147005,4913863,4951473,5417123,5275947,5839708,5997971,5622759,6017115
 "16980","Chicago-Naperville-Elgin, IL-IN-WI (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",464844114,434252323,439152788,445830957,471205004,476200701,499286396,527416735,522735740,524890105,550508667,565962250,580845831,592143053,565674636,592093754
 "17020","Chico, CA (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",7873270,7718882,7976544,7824894,7794092,8130959,8417718,9200038,9600568,9385272,9160157,9409314,10158925,10366986,9270357,9362040
 "17140","Cincinnati, OH-KY-IN (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",98731249,96159430,99820295,105666481,107555476,107211911,111653018,118126490,118645212,121373873,123255388,126892810,135505102,141273909,136394751,138049652
 "17300","Clarksville, TN-KY (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",11598692,11942418,12231206,12637921,12659872,12249327,12245227,12622112,12515151,12961201,13708702,14090120,15492773,16215148,15524501,15673976
 "17420","Cleveland, TN (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",4514040,4493583,4545187,4727213,4761101,4680100,4789398,5037656,5046111,5300925,5278570,5484202,5883274,6117158,5858624,5808471
 "17460","Cleveland-Elyria, OH (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",103153436,94984459,96721406,99630882,101757030,100006653,103187622,107041791,108466676,110620647,113347985,115924572,121825644,125866691,122078746,124317339
 "17660","Coeur d'Alene, ID (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",5075040,5149311,5328908,5462522,5638173,5725737,6040118,6416329,6604519,6953009,7632084,8559794,9179374,10381383,10126170,10146791
 "17780","College Station-Bryan, TX (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",7747661,7943757,8237559,8406665,8672216,9046716,9545914,9797159,9753833,10422529,11031362,11357942,11944480,12917525,12620207,13291479
 "17820","Colorado Springs, CO (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",26974551,26475339,27854553,28076713,28594009,28746153,30072335,31942806,32868821,33115048,35743383,36642038,40114384,43304776,42324501,43173022
 "17860","Columbia, MO (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",8044813,8410062,8308991,8622552,8774809,9018463,9121391,9643073,9813174,10048857,10011504,10437636,11102027,11796909,11800285,11967027
 "17900","Columbia, SC (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",31853802,31920294,31464831,31668742,32580730,32734094,34119197,35973611,36654934,38157187,38991218,41040035,43856784,44701640,42857086,44533446
 "17980","Columbus, GA-AL (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",12516309,12522342,12438801,12951900,13172647,12821438,12835337,13368259,13546409,13805987,14165718,14449231,15676463,15769045,14858331,15075692
 "18020","Columbus, IN (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",3890297,3616683,3559628,3844063,4027325,4018793,4101379,4433028,4460196,4605291,4524194,4602083,4951620,5008355,5010861,5071523
 "18140","Columbus, OH (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",83591351,83345185,85060933,91339159,94225579,94799532,97976808,103788116,105796210,109715674,110057805,112183781,121373269,126922555,123577541,125224903
 "18580","Corpus Christi, TX (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",17127145,16912991,17231748,18345706,18743893,18979877,19676858,19423887,18135182,18783149,19413277,20044342,20527045,21872065,20717917,21674520
